ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,year,doi,note
P_0000000839,0000000839,pdf,2,12,Knowledge for software maintenance,Journal of Information Technology,"Ark, M. and Or, Tayl and An, Eddie Moynih and Evor, T. R and Rper, Wood-Ha",lfoppiano/grobid:0.8.1,data/pdfs/12_2/TaylorMoynihanWoodHarper1997.pdf,article,,,
P_0000000840,0000000840,pdf,2,10,,Journal of Information Technology,"Sutherland, Frances",lfoppiano/grobid:0.8.1,data/pdfs/10_2/Anonymous1995b.pdf,article,,,
P_0000000841,0000000841,pdf,1,5,Software sizing and costing models: a survey of empirical validation and comparison studies,Journal of Information Technology,"Tate, Graham and Verner, June M",lfoppiano/grobid:0.8.1,data/pdfs/5_1/TateVerner1990.pdf,article,,,
P_0000000842,0000000842,pdf,4,4,Information Systems Planning and Alignment: A Progress Assessment,Journal of Information Technology,"Jackson, Ivan F",lfoppiano/grobid:0.8.1,data/pdfs/4_4/Jackson1989.pdf,article,,,
P_0000000843,0000000843,pdf,2,22,Managing e-learning group processes using teleological enquiring principles,Journal of Information Technology,"Kawalek, John Paul and Hart, Diane",lfoppiano/grobid:0.8.1,data/pdfs/22_2/KawalekHart2007.pdf,article,2006,10.1057/PALGRAVE.JIT.2000083,
P_0000000844,0000000844,pdf,1,28,Information Systems history: What is history? What is IS history? What IS history? y and why even bother with history?,Journal of Information Technology,"Bryant, Antony and Black, Alistair and Land, Frank and Porra, Jaana",lfoppiano/grobid:0.8.1,data/pdfs/28_1/BryantBlackLandEtAl2013.pdf,article,,10.1057/JIT.2013.3,
P_0000000845,0000000845,pdf,1,21,Socio-instrumental usability: IT is all about social action 1,Journal of Information Technology,"˚gerfalk, J. A and Eriksson, Owen and ˚gerfalk, Pj A",lfoppiano/grobid:0.8.1,data/pdfs/21_1/AgerfalkEriksson2006.pdf,article,2005,10.1057/PALGRAVE.JIT.2000055,
P_0000000846,0000000846,pdf,1,27,Organizational design of IT supplier relationship management: a multiple case study of five client companies,Journal of Information Technology,"Kaiser, Jasmin and Buxmann, Peter",lfoppiano/grobid:0.8.1,data/pdfs/27_1/KaiserBuxmann2012.pdf,article,2011,10.1057/JIT.2011.30,
P_0000000847,0000000847,pdf,3,25,Towards a taxonomy for regulatory issues in a digital business ecosystem in the EU,Journal of Information Technology,"Tsatsou, Panayiota and Elaluf-Calderwood, Silvia and Liebenau, Jonathan",lfoppiano/grobid:0.8.1,data/pdfs/25_3/TsatsouElalufCalderwoodLiebenau2010.pdf,article,2009,10.1057/JIT.2009.22,
P_0000000848,0000000848,pdf,4,33,A review of information system integration in mergers and acquisitions,Journal of Information Technology,"Henningsson, Stefan and Yetton, Philip W and Wynne, Peter J",lfoppiano/grobid:0.8.1,data/pdfs/33_4/HenningssonYettonWynne2018.pdf,article,,10.1057/S41265-017-0051-9,
P_0000000849,0000000849,pdf,3,31,Response to Davison and Martinsons: context is king! Yes and no -it's still all about theory (building),Journal of Information Technology,"Urquhart, Cathy",lfoppiano/grobid:0.8.1,data/pdfs/31_3/Urquhart2016.pdf,article,,10.1057/S41265-016-0002-X,
P_0000000850,0000000850,pdf,3,35,Social media in times of crisis: Learning from Hurricane Harvey for the coronavirus disease 2019 pandemic response,Journal of Information Technology,"Mirbabaie, Milad and Bunker, Deborah and Stieglitz, Stefan and Marx, Julian and Ehnis, Christian",lfoppiano/grobid:0.8.1,data/pdfs/35_3/MirbabaieBunkerStieglitzEtAl2020.pdf,article,,10.1177/0268396220929258,
P_0000000851,0000000851,pdf,1,8,ITs and structural change: the case of local area network implementation,Journal of Information Technology,"Shani, Rami and Sena, James A",lfoppiano/grobid:0.8.1,data/pdfs/8_1/ShaniSena1993.pdf,article,,,
P_0000000852,0000000852,pdf,4,27,Enterprise systems projects: the role of liminal space in enterprise systems implementation,Journal of Information Technology,"Wagner, Erica L and Newell, Sue and Kay, William",lfoppiano/grobid:0.8.1,data/pdfs/27_4/WagnerNewellKay2012.pdf,article,2012,10.1057/JIT.2012.22,
P_0000000853,0000000853,pdf,1,7,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/7_1/LeemingWillcocks1992.pdf,article,,,
P_0000000854,0000000854,pdf,4,26,"Beyond health warnings: risk, regulation, failure and the paradoxes of risk management",Journal of Information Technology,"Mitev, Nathalie",lfoppiano/grobid:0.8.1,data/pdfs/26_4/Mitev2011.pdf,article,2011,10.1057/JIT.2011.15,
P_0000000855,0000000855,pdf,2,3,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/3_2/UnknownUNKNOWNbj.pdf,article,,,Book review
P_0000000856,0000000856,pdf,3,10,Some aspects of methodology for research in information systems,Journal of Information Technology,"Remenyi, Dan and Williams, Brian",lfoppiano/grobid:0.8.1,data/pdfs/10_3/RemenyiWilliams1995.pdf,article,,,
P_0000000857,0000000857,pdf,4,25,Retrospect and prospect: information systems research in the last and next 25 years,Journal of Information Technology,"Lee, Allen S",lfoppiano/grobid:0.8.1,data/pdfs/25_4/Lee2010.pdf,article,,10.1057/JIT.2010.24,
P_0000000858,0000000858,pdf,1,23,Operational capabilities development in mediated offshore software services models,Journal of Information Technology,"Jarvenpaa, Sirkka L and Mao, Ji-Ye and Mao, J-Y",lfoppiano/grobid:0.8.1,data/pdfs/23_1/JarvenpaaMao2008.pdf,article,,10.1057/PALGRAVE.JIT.2000125,
P_0000000859,0000000859,pdf,1,12,Organizational impacts of multimedia information systems,Journal of Information Technology,"Schah, Ram and Du Stdar and Arios, M. and Lide, C. Ange",lfoppiano/grobid:0.8.1,data/pdfs/12_1/DustdarAngelides1997.pdf,article,,,
P_0000000860,0000000860,pdf,3,8,Coordination of joint tasks in organizational processes,Journal of Information Technology,"Mentzas, Gregory N",lfoppiano/grobid:0.8.1,data/pdfs/8_3/Mentzas1993.pdf,article,,,
P_0000000861,0000000861,pdf,3,12,"Managing client/server implementations: today's technology, yesterday's lessons",Journal of Information Technology,"Subra Manian, Ashok and Mar, Y. C and Lacity",lfoppiano/grobid:0.8.1,data/pdfs/12_3/SubramanianLacity1997.pdf,article,,,
P_0000000862,0000000862,pdf,1,16,O F F IC E TEC H ® : a new paradigm in of ce services?,Journal of Information Technology,"Winter, Susan J and Gra, T. and Gill, Ndon",lfoppiano/grobid:0.8.1,data/pdfs/16_1/WinterGill2001.pdf,article,,10.1080/02683960010008962,
P_0000000863,0000000863,pdf,3,21,Object lessons and invisible technologies,Journal of Information Technology,"Whitley, Edgar A and Darking, Mary",lfoppiano/grobid:0.8.1,data/pdfs/21_3/WhitleyDarking2006.pdf,article,2006,10.1057/PALGRAVE.JIT.2000065,
P_0000000864,0000000864,pdf,3,31,"People, places and time in research design and reporting: responding to commentaries on particularism",Journal of Information Technology,"Martinsons, Maris G and Davison, Robert M",lfoppiano/grobid:0.8.1,data/pdfs/31_3/MartinsonsDavison2016.pdf,article,,10.1057/S41265-016-0006-6,
P_0000000865,0000000865,pdf,3,16,SMEs: aligning IS and the strategic context,Journal of Information Technology,"Arg, M. and Levy, I. and Ll, Philip Powe and Etton, Philip Y",lfoppiano/grobid:0.8.1,data/pdfs/16_3/LevyPowellYetton2001.pdf,article,,10.1080/02683960110063672,
P_0000000866,0000000866,pdf,4,15,Risk factors in enterprise-wide/ERP projects,Journal of Information Technology,"Ary, M. and Ner, Sum",lfoppiano/grobid:0.8.1,data/pdfs/15_4/Sumner2000.pdf,article,,10.1080/02683960010009079,
P_0000000867,0000000867,pdf,1,28,Research in information systems: a study of diversity and inter-disciplinary discourse in the AIS basket journals between 1995 and 2011,Journal of Information Technology,"Wn Bernroider, Edward and Pilkington, Alan and Co ´rdoba, Jose ´-Rodrigo and Bernroider, Ewn",lfoppiano/grobid:0.8.1,data/pdfs/28_1/BernroiderPilkingtonCordoba2013.pdf,article,,10.1057/JIT.2013.5,
P_0000000868,0000000868,pdf,1,19,Progress in the IT/business relationship: a longitudinal assessment,Journal of Information Technology,"Willcoxson, Lesley and Chatham, Robina",lfoppiano/grobid:0.8.1,data/pdfs/19_1/WillcoxsonChatham2004.pdf,article,,10.1057/PALGRAVE.JIT.2000004,
P_0000000869,0000000869,pdf,4,22,Managing the Internet Payment Platform project,Journal of Information Technology,"Gogan, Janis L and Gelinas, Ulric J",lfoppiano/grobid:0.8.1,data/pdfs/22_4/GoganGelinas2007.pdf,article,,10.1057/PALGRAVE.JIT.2000110,
P_0000000870,0000000870,pdf,1,12,Classifying information systems development methodologies,Journal of Information Technology,"Avison, D. E and Aylor, V. T",lfoppiano/grobid:0.8.1,data/pdfs/12_1/AvisonAylor1997.pdf,article,,,
P_0000000871,0000000871,pdf,4,5,Managing IS benefits for the 1990s,Journal of Information Technology,"Silk, David ]",lfoppiano/grobid:0.8.1,data/pdfs/5_4/Silk1990.pdf,article,,,
P_0000000872,0000000872,pdf,3,2,Research in IT: Is There a Future for the UK?,Journal of Information Technology,"Thomas, David",lfoppiano/grobid:0.8.1,data/pdfs/2_3/Thomas1987.pdf,article,,,
P_0000000873,0000000873,pdf,1,11,Division of labour and the design of systems for computer support for cooperative work,Journal of Information Technology,"E N E A S O N, K.",lfoppiano/grobid:0.8.1,data/pdfs/11_1/Eason1996.pdf,article,,,
P_0000000874,0000000874,pdf,1,15,A framework for evaluating organizational choice and process redesign issues,Journal of Information Technology,"Ca, Rol E and Br Ooke",lfoppiano/grobid:0.8.1,data/pdfs/15_1/Brooke2000.pdf,article,,,
P_0000000875,0000000875,pdf,3,8,Book review Information Strategies in Public Administration,Journal of Information Technology,"Frissen, P. H A and Th, I. M and Snellen",lfoppiano/grobid:0.8.1,data/pdfs/8_3/Davies1993.pdf,article,,,Book review
P_0000000876,0000000876,pdf,3,3,Information Planning for Strategic Advantage,Journal of Information Technology,"Ward, John M",lfoppiano/grobid:0.8.1,data/pdfs/3_3/Ward1988.pdf,article,,,
P_0000000877,0000000877,pdf,3,6,An application of group decision support technology in collective bargaining,Journal of Information Technology,"Hsieh, Chang-Tseh and Menefee, Michael L",lfoppiano/grobid:0.8.1,data/pdfs/6_3-4/HsiehMenefee1991a.pdf,article,,,
P_0000000878,0000000878,pdf,1,21,"IT to support knowledge sharing in communities, towards a social capital analysis",Journal of Information Technology,"Huysman, Marleen and Wulf, Volker",lfoppiano/grobid:0.8.1,data/pdfs/21_1/HuysmanWulf2006.pdf,article,2005,10.1057/PALGRAVE.JIT.2000053,
P_0000000879,0000000879,pdf,4,31,The map and the territory: an ethnographic study of the low utilisation of a global eHealth network,Journal of Information Technology,"Duclos, Vincent",lfoppiano/grobid:0.8.1,data/pdfs/31_4/Duclos2016.pdf,article,,10.1057/JIT.2016.3,
P_0000000880,0000000880,pdf,3,2,The Information Edge by N,Journal of Information Technology,"Meyer, Dean and Boone, Mary E",lfoppiano/grobid:0.8.1,data/pdfs/2_3/Sutherland1987a.pdf,article,,,Book review
P_0000000881,0000000881,pdf,1,13,Financial appraisal and the IS/IT investment decision making process JOA N BALL ANTINE AND ST EPH ANIE STRAY,Journal of Information Technology,"Ballantine, Joan",lfoppiano/grobid:0.8.1,data/pdfs/13_1/BallantineStray1998.pdf,article,,,
P_0000000882,0000000882,pdf,2,33,What is information? Toward a theory of information as objective and veridical,Journal of Information Technology,"Mingers, John and Standing, Craig",lfoppiano/grobid:0.8.1,data/pdfs/33_2/MingersStanding2018.pdf,article,2017,10.1057/S41265-017-,
P_0000000883,0000000883,pdf,4,9,Book reviews Process Innovation,Journal of Information Technology,"Davenport, T. H and Harvard",lfoppiano/grobid:0.8.1,data/pdfs/9_4/DavenportHarvard1994.pdf,article,,,Book review
P_0000000884,0000000884,pdf,1,4,Managing Data in a Complex Systems Environment,Journal of Information Technology,"Moreton, R.",lfoppiano/grobid:0.8.1,data/pdfs/4_1/Moreton1989.pdf,article,,,
P_0000000885,0000000885,pdf,4,8,Information systems methodologies in use,Journal of Information Technology,"Westrup, Christopher",lfoppiano/grobid:0.8.1,data/pdfs/8_4/Westrup1993.pdf,article,,,
P_0000000886,0000000886,pdf,4,22,Crafting and executing an offshore IT sourcing strategy: GlobShop's experience,Journal of Information Technology,"Ranganathan, C. and Krishnan, Poornima and Glickman, Ron",lfoppiano/grobid:0.8.1,data/pdfs/22_4/RanganathanKrishnanGlickman2007.pdf,article,,10.1057/PALGRAVE.JIT.2000113,
P_0000000887,0000000887,pdf,1,29,Toward a process-based view of information technology acceptance,Journal of Information Technology,"Schwarz, Andrew and Chin, Wynne W and Hirschheim, Rudy and Schwarz, Colleen",lfoppiano/grobid:0.8.1,data/pdfs/29_1/SchwarzChinHirschheimEtAl2014.pdf,article,,10.1057/JIT.2013.31,
P_0000000888,0000000888,pdf,2,25,The value of online networks of practice: the role of embeddedness and media use,Journal of Information Technology,"Van Den Hooff, Bart and De Leeuw Van Weenen, Femke and Soekijad, Maura and Huysman, Marleen",lfoppiano/grobid:0.8.1,data/pdfs/25_2/vandenHooffvanWeenenSoekijadEtAl2010.pdf,article,2010,10.1057/JIT.2010.11,
P_0000000889,0000000889,pdf,1,30,Big other: surveillance capitalism and the prospects of an information civilization,Journal of Information Technology,"Zuboff, Shoshana",lfoppiano/grobid:0.8.1,data/pdfs/30_1/Zuboff2015.pdf,article,,10.1057/JIT.2015.5,
P_0000000890,0000000890,pdf,1,1,Information Routeing Groups Towards the Global Superbrain: or how to find out what you need to know rather than what you think you need to know,Journal of Information Technology,"Andrews, David",lfoppiano/grobid:0.8.1,data/pdfs/1_1/Andrews1986.pdf,article,,,
P_0000000891,0000000891,pdf,4,9,Introducing executive information systems into organizations: separating fact from fallacy,Journal of Information Technology,"Fitzgerald, Brian and Murphy, Ciaran",lfoppiano/grobid:0.8.1,data/pdfs/9_4/FitzgeraldMurphy1994.pdf,article,,,
P_0000000892,0000000892,pdf,1,5,Software product design: an organizing concept for software engineering education,Journal of Information Technology,"Bray, Ian and Jones, Orville and Webster, Stephen",lfoppiano/grobid:0.8.1,data/pdfs/5_1/BrayJonesWebster1990.pdf,article,,,
P_0000000893,0000000893,pdf,2,34,Information technology outsourcing and architecture dynamic capabilities as enablers of organizational agility,Journal of Information Technology,"Karimi-Alaghehband, Forough and Rivard, Suzanne and Montréal, Hec",lfoppiano/grobid:0.8.1,data/pdfs/34_2/KarimiAlaghehbandRivard2019.pdf,article,,10.1177/0268396218816271,
P_0000000894,0000000894,pdf,1,32,Enhancing the measurement of IT business alignment,Journal of Information Technology,"Luftman, Jerry and Al and Lyytinen, Kalle and Ben Zvi, Tal",lfoppiano/grobid:0.8.1,data/pdfs/32_1/LuftmanLyytinenBenZvi2017.pdf,article,2015,10.1057/JIT.2015.23,
P_0000000895,0000000895,pdf,3,18,Strategic alignment and enterprise systems implementation: the case of Metalco,Journal of Information Technology,"Grant, Gerald G and Sprott, Eric",lfoppiano/grobid:0.8.1,data/pdfs/18_3/Grant2003.pdf,article,,10.1080/0268396032000122132,
P_0000000896,0000000896,pdf,2,5,A process model for software maintenance,Journal of Information Technology,"Moreton, Robert",lfoppiano/grobid:0.8.1,data/pdfs/5_2/Moreton1990.pdf,article,,,
P_0000000897,0000000897,pdf,3,34,The process of information systems theorizing as a discursive practice,Journal of Information Technology,"Hassan, Nik Rushdi and Mathiassen, Lars and Lowry, Paul Benjamin and Nik, Rushdi and Hassan",lfoppiano/grobid:0.8.1,data/pdfs/34_3/HassanMathiassenLowry2019.pdf,article,,10.1177/0268396219832004,
P_0000000898,0000000898,pdf,3,4,CASE '89 -A Report by Anne Leeming,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_3/Leeming1989a.pdf,article,,,
P_0000000899,0000000899,pdf,2,24,Visualization of interfirm relations in a converging mobile ecosystem,Journal of Information Technology,"Basole, Rahul C",lfoppiano/grobid:0.8.1,data/pdfs/24_2/Basole2009.pdf,article,2009,10.1057/JIT.2008.34,
P_0000000900,0000000900,pdf,2,27,Making better choices: a response to Walsham,Journal of Information Technology,"Baskerville, Richard",lfoppiano/grobid:0.8.1,data/pdfs/27_2/Baskerville2012.pdf,article,2012,10.1057/JIT.2012.9,
P_0000000901,0000000901,pdf,1,36,The duality of science: Knowledge in information systems research,Journal of Information Technology,"Hevner, Alan R",lfoppiano/grobid:0.8.1,data/pdfs/36_1/HevnerAlan2021.pdf,article,,10.1177/0268396220945714,
P_0000000902,0000000902,pdf,2,5,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_2/WillcocksLeslie1990.pdf,article,,,Book review
P_0000000903,0000000903,pdf,3,17,Operational linkage between diverse dimensions of information technology investments and multifaceted aspects of a rm's economic performance,Journal of Information Technology,"Lee, Jooh",lfoppiano/grobid:0.8.1,data/pdfs/17_3/LeeBose2002.pdf,article,,10.1080/02683960210161249,
P_0000000904,0000000904,pdf,4,25,"'Houston, we've had a problem",Journal of Information Technology,"Kaarst-Brown, Michelle L",lfoppiano/grobid:0.8.1,data/pdfs/25_4/KaarstBrown2010.pdf,article,,10.1057/JIT.2010.32,
P_0000000905,0000000905,pdf,2,13,Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/13_2/HirschheimRudy1998.pdf,article,,,
P_0000000906,0000000906,pdf,1,2,"Igor Aleksander, Editor in Chief",Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/2_1/Aleksander1987.pdf,article,,,
P_0000000907,0000000907,pdf,2,31,A field study of spatial preferences in enterprise microblogging,Journal of Information Technology,"Recker, Jan and Lekse, Dominik",lfoppiano/grobid:0.8.1,data/pdfs/31_2/ReckerLekse2016.pdf,article,2015,10.1057/JIT.2015.27,
P_0000000908,0000000908,pdf,4,26,In celebration of diversity in information systems research,Journal of Information Technology,"Galliers, Robert D and Gandhi, Mohandas Karamchand",lfoppiano/grobid:0.8.1,data/pdfs/26_4/Galliers2011.pdf,article,1869,10.1057/JIT.2011.28,
P_0000000909,0000000909,pdf,1,8,Management challenges for survival in the 1990s,Journal of Information Technology,"Hunt, Garry E",lfoppiano/grobid:0.8.1,data/pdfs/8_1/Hunt1993.pdf,article,,,
P_0000000910,0000000910,pdf,4,29,Is theory king?: a rejoinder,Journal of Information Technology,"Avison, David and Malaurent, Julien",lfoppiano/grobid:0.8.1,data/pdfs/29_4/AvisonMalaurent2014a.pdf,article,2014,10.1057/JIT.2014.24,
P_0000000911,0000000911,pdf,3,19,Debates and Perspectives Paradigm wars: ceasefire announced who will set up the new administration? w,Journal of Information Technology,"Mingers, J.",lfoppiano/grobid:0.8.1,data/pdfs/19_3/Mingers2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000021,
P_0000000912,0000000912,pdf,4,8,An integrated framework for information systems planning and its initial application,Journal of Information Technology,"Lee, Gwo-Guang and Gough, Tom",lfoppiano/grobid:0.8.1,data/pdfs/8_4/LeeGough1993.pdf,article,,,
P_0000000913,0000000913,pdf,4,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_4/LeemingWillcocks1989b.pdf,article,,,Contents
P_0000000914,0000000914,pdf,1,8,Information systems software cost estimating: a current assessment,Journal of Information Technology,"Lederer, Albert L",lfoppiano/grobid:0.8.1,data/pdfs/8_1/LedererPrasad1993.pdf,article,,,
P_0000000915,0000000915,pdf,3,14,News Release ± Software Sentry Technology Announcement,Journal of Information Technology,"Bc, Vancouver and Siau, Ke Ng",lfoppiano/grobid:0.8.1,data/pdfs/14_3/BcSiauSiau1999.pdf,article,1996,,
P_0000000916,0000000916,pdf,2,15,Developing intraorganizational electronic commerce strategy: an ethnographic study,Journal of Information Technology,"Corbitt, Brian J",lfoppiano/grobid:0.8.1,data/pdfs/15_2/Corbitt2000.pdf,article,,,
P_0000000917,0000000917,pdf,2,30,Strategic IT alignment: twenty-five years on,Journal of Information Technology,"Coltman, Tim and Tallon, Paul and Sharma, Rajeev and Queiroz, Magno",lfoppiano/grobid:0.8.1,data/pdfs/30_2/ColtmanTallonSharmaEtAl2015.pdf,article,,10.1057/JIT.2014.35,
P_0000000918,0000000918,pdf,3,14,Adopting SAP at Siemens Power Corporation,Journal of Information Technology,"Abriele Hirt, Sabine G and Burt, E. and Swanson, O. N",lfoppiano/grobid:0.8.1,data/pdfs/14_3/HirtSwanson1999.pdf,article,,,
P_0000000919,0000000919,pdf,3,6,A human resource approach to information systems development -the ISU (information systems use) design model,Journal of Information Technology,"Hales, Mike",lfoppiano/grobid:0.8.1,data/pdfs/6_3-4/HalesMike1991.pdf,article,,,
P_0000000920,0000000920,pdf,4,26,Research methods and the relevance of the IS discipline: a critical analysis of the role of methodological pluralism,Journal of Information Technology,"Sharma, Rajeev",lfoppiano/grobid:0.8.1,data/pdfs/26_4/Sharma2011.pdf,article,2011,10.1057/JIT.2011.27,
P_0000000921,0000000921,pdf,1,15,Participatory sociotechnical design of organizations and information systems -an adaptation of ETHICS methodology,Journal of Information Technology,"An, Peter Adm and Orr, L. and Wa Rren, Aine and Adman, P.",lfoppiano/grobid:0.8.1,data/pdfs/15_1/AdmanWarren2000.pdf,article,,,
P_0000000922,0000000922,pdf,2,36,Instantiation: Reconceptualising the role of technology as a carrier of organisational strategising,Journal of Information Technology,"Baptista, João and Wilson, Alexander D and Galliers, Robert D",lfoppiano/grobid:0.8.1,data/pdfs/36_2/BaptistaWilsonGalliers2021.pdf,article,,10.1177/0268396220988550,
P_0000000923,0000000923,pdf,3,6,Introduction: human resource and organizational issues in the 1990s,Journal of Information Technology,"Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/6_3-4/WillcocksLeslie1991.pdf,article,,,
P_0000000924,0000000924,pdf,1,30,"New games, new rules: big data and the changing context of strategy",Journal of Information Technology,"Constantiou, Ioanna D and Kallinikos, Jannis",lfoppiano/grobid:0.8.1,data/pdfs/30_1/ConstantiouKallinikos2015.pdf,article,,10.1057/JIT.2014.17,
P_0000000925,0000000925,pdf,3,22,The biggest computer programme in the world ever! How's it going?,Journal of Information Technology,"Brennan, Sean",lfoppiano/grobid:0.8.1,data/pdfs/22_3/Brennan2007.pdf,article,2007,10.1057/PALGRAVE.JIT.2000104,
P_0000000926,0000000926,pdf,4,34,Reconceptualizing synergy to explain the value of business analytics systems,Journal of Information Technology,"Someh, Ida and Shanks, Graeme and Davern, Michael",lfoppiano/grobid:0.8.1,data/pdfs/34_4/SomehShanksDavern2019.pdf,article,,10.1177/0268396218816210,
P_0000000927,0000000927,pdf,1,9,An approach to development of decision support systems for a public sector administration,Journal of Information Technology,"Bin, Mohammed and Jenkins, John",lfoppiano/grobid:0.8.1,data/pdfs/9_1/BinYusoffJenkins1994.pdf,article,,,
P_0000000928,0000000928,pdf,1,5,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/5_1/Leeming1990a.pdf,article,,,Contents
P_0000000929,0000000929,pdf,1,32,Exploring the effects of liminality on corporate social responsibility in inter-firm outsourcing relationships,Journal of Information Technology,"Nicholson, Brian and Babin, Ron and Briggs, Steve",lfoppiano/grobid:0.8.1,data/pdfs/32_1/NicholsonBabinBriggs2017.pdf,article,,10.1057/JIT.2015.24,
P_0000000930,0000000930,pdf,4,33,Mapping the values of IoT,Journal of Information Technology,"Nicolescu, Razvan and Huth, Michael and Radanliev, Petar and De Roure, David",lfoppiano/grobid:0.8.1,data/pdfs/33_4/NicolescuHuthRadanlievEtAl2018.pdf,article,2018,10.1057/S41265-,
P_0000000931,0000000931,pdf,4,9,Information technology-enabled change: the risks and rewards of business process redesign and automation,Journal of Information Technology,"Fiedler, Kirk D and Grover, Varun and Teng, James T E",lfoppiano/grobid:0.8.1,data/pdfs/9_4/FiedlerGroverTeng1994.pdf,article,,,
P_0000000932,0000000932,pdf,3,11,Evolutionary software development to support organizational and business process change: a case study account,Journal of Information Technology,"Kawa Lek, Peter and Leonard, Jenny",lfoppiano/grobid:0.8.1,data/pdfs/11_3/KawalekLeonard1996.pdf,article,,,
P_0000000933,0000000933,pdf,1,29,Managing technological change in the digital age: the role of architectural frames,Journal of Information Technology,"Henfridsson, Ola and Mathiassen, Lars and Svahn, Fredrik",lfoppiano/grobid:0.8.1,data/pdfs/29_1/HenfridssonMathiassenSvahn2014.pdf,article,2014,10.1057/JIT.2013.30,
P_0000000934,0000000934,pdf,2,24,Mobile word-of-mouth -A grounded theory of mobile viral marketing,Journal of Information Technology,"Palka, Wolfgang and Pousttchi, Key and Wiedemann, Dietmar G",lfoppiano/grobid:0.8.1,data/pdfs/24_2/PalkaPousttchiWiedemann2009.pdf,article,,10.1057/JIT.2008.37,
P_0000000935,0000000935,pdf,2,27,Knowledge management governance: the road to continuous benefits realization,Journal of Information Technology,"Zyngier, Suzanne and Burstein, Frada",lfoppiano/grobid:0.8.1,data/pdfs/27_2/ZyngierBurstein2012.pdf,article,2011,10.1057/JIT.2011.31,
P_0000000936,0000000936,pdf,4,35,"The robo-apocalypse plays out in the quality, not in the quantity of work",Journal of Information Technology,"Riemer, Kai and Peter, Sandra",lfoppiano/grobid:0.8.1,data/pdfs/35_4/RiemerPeter2020.pdf,article,,10.1177/0268396220923677,
P_0000000937,0000000937,pdf,1,7,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/7_1/Iliff1992.pdf,article,1991,,
P_0000000938,0000000938,pdf,3,26,An exploratory study of the impacts of upgrading packaged software: a stakeholder perspective,Journal of Information Technology,"Khoo, Huoy Min and Robey, Daniel and Rao, Srinivasan Venkoba",lfoppiano/grobid:0.8.1,data/pdfs/26_3/KhooRobeyRao2011.pdf,article,2011,10.1057/JIT.2011.1,
P_0000000939,0000000939,pdf,1,24,Top management support of enterprise systems implementations,Journal of Information Technology,"Dong, Linying and Neufeld, Derrick and Higgins, Chris",lfoppiano/grobid:0.8.1,data/pdfs/24_1/DongNeufeldHiggins2009.pdf,article,2009,10.1057/JIT.2008.21,
P_0000000940,0000000940,pdf,1,17,Norm development in outsourcing relationships,Journal of Information Technology,"Th, O. M and As, K. E and Rn and Ke, Ith and Blois",lfoppiano/grobid:0.8.1,data/pdfs/17_1/KernBlois2002.pdf,article,,10.1080/02683960210137174,
P_0000000941,0000000941,pdf,2,31,Exploring enterprise social systems & organisational change: implementation in a digital age,Journal of Information Technology,"Kumar, Vikas and Loonam, John and Allen, J. P and Sawyer, Steve",lfoppiano/grobid:0.8.1,data/pdfs/31_2/KumarLoonamAllenEtAl2016.pdf,article,,10.1057/JIT.2016.13,
P_0000000942,0000000942,pdf,3,24,Exploring an alternative method of evaluating the effects of ERP: a multiple case study,Journal of Information Technology,"Uwizeyemungu, Sylvestre and Raymond, Louis",lfoppiano/grobid:0.8.1,data/pdfs/24_3/UwizeyemunguRaymond2009.pdf,article,2009,10.1057/JIT.2008.20,
P_0000000943,0000000943,pdf,2,33,How do requirements evolve over time? A case study investigating the role of context and experiences in the evolution of enterprise software requirements,Journal of Information Technology,"Schneider, Stephan and Wollersheim, Jan and Krcmar, Helmut and Sunyaev, Ali",lfoppiano/grobid:0.8.1,data/pdfs/33_2/SchneiderWollersheimKrcmarEtAl2018a.pdf,article,2016,10.1057/S41265-,
P_0000000944,0000000944,pdf,1,8,Reaping the benefits of a responsive IT department,Journal of Information Technology,"Russell, Nick and Muskett, Siobhan",lfoppiano/grobid:0.8.1,data/pdfs/8_1/RussellMuskett1993.pdf,article,,,
P_0000000945,0000000945,pdf,1,24,Contemporary trends and issues in IT adoption and diffusion research,Journal of Information Technology,"Williams, Michael D and Dwivedi, Yogesh K and Lal, Banita and Schwarz, Andrew",lfoppiano/grobid:0.8.1,data/pdfs/24_1/WilliamsDwivediLalEtAl2009.pdf,article,2009,10.1057/JIT.2008.30,
P_0000000946,0000000946,pdf,1,8,The economic significance of infrastructural IT systems,Journal of Information Technology,"Monk, Peter",lfoppiano/grobid:0.8.1,data/pdfs/8_1/Monk1993.pdf,article,,,
