cluster_id,id,title,author,doi
881,D_000381,The Impact of Job Performance on Career Advancement Prospects - An Examination of Gender Difference in the IS Workplace,"Igbaria, Magid and Baroudi, Jack J.",
881,P_0000000880,The Impact of Job Performance Evaluations on Career Advancement Prospects: An Examination of Gender Differences in the IS Workplace,"Igbaria, Magid and Baroudi, Jack J",
882,C_001199,Toward a Comprehensive Framework for MIS Research,"Nolan, Richard L. and Wetherbe, James C.",10.2307/249333
882,D_000004,Invited Article - Toward a Comprehensive Framework for MIS Research,"Nolan, Richard L. and Wetherbe, James C.",
882,P_0000000695,TOWARD A COMPREHENSIVE FRAMEWORK FOR MIS RESEARCH,"Nolan, Richard L and Wetherbe, James C",
883,C_001990,Curated Cases on Social Justice and Digital Technologies: Illuminating Phenomena Across the World,"Agarwal, Aniruddh and Cheung, Christy M. K. and Du, Wenyu (Derek) and Edinger-Schons, Laura Marie and Fang, Yuan and Krcmar, Helmut and Lee, Gwanhoo and Lee, Woo Sik and Martin, Carla D. and McDonald-Bärtl, Alyssa-Jade and Risius, Marten and Almanzar, Arlette Danielle Roman and Ruehle, Rebecca C. and Schreieck, Maximilian and Usachova, Olga and Wiesche, Manuel and Zeng, Delin",10.25300/MISQ/2024/19277
883,D_001503,Curated Cases on Social Justice and Digital Technologies: Illuminating Phenomena across the World,"Agarwal, Aniruddh and Cheung, Christy M. K. and Du, Wenyu Derek and Edinger-Schons, Laura Marie and Fang, Yuan and Krcmar, Helmut and Lee, Gwanhoo and Lee, Woo Sik and Martin, Carla and McDonald-Bärtl, Alyssa-Jade and Risius, Marten and Roman-Almanzar, Arlette Danielle and Ruehle, Rebecca C. and Schreieck, Maximilian and Usachova, Olga and Wiesche, Manuel and Zeng, Delin",10.25300/MISQ/2024/19277
883,P_001972,CURATED CASES ON SOCIAL JUSTICE AND DIGITAL TECHNOLOGIES: ILLUMINATING PHENOMENA ACROSS THE WORLD 1,"Agarwal, Aniruddh and Cheung, Christy M K and Du, Derek and Marie Edinger-Schons, Laura and Fang, Yuan and Krcmar, Helmut and Lee, Gwanhoo and Lee, Woo Sik and Martin, Carla D and Mcdonald-Bärtl, Alyssa-Jade and Risius, Marten and Chan, Frank and Sahay, Sundeep and Andrade, Antonio Diaz and Hoo, Chuan and Danielle, Arlette and Almanzar, Roman and Ruehle, Rebecca C and Schreieck, Maximilian and Usachova, Olga and Wiesche, Manuel and Zeng, Delin",10.25300/MISQ/2024/19277
884,C_000388,Dressing Your Online Auction Business for Success: An Experiment Comparing Two eBay Businesses1,"Gregg, Dawn G. and Walczak, Steven",10.2307/25148860
884,D_000669,Dressing Your Online Auction Business for Success - An Experiment Comparing Two eBay Businesses,"Gregg, Dawn G. and Walczak, Steven",
884,P_0000000548,DRESSING YOUR ONLINE AUCTION BUSINESS FOR SUCCESS: AN EXPERIMENT COMPARING TWO EBAY BUSINESSES 1,"Gregg, Dawn G and Walczak, Steven",
885,C_000265,Uses and Consequences of Electronic Markets: An Empirical Investigation in the Aircraft Parts Industry*,"Choudhury, Vivek and Hartzel, Kathleen S. and Konsynski, Benn R.",10.2307/249552
885,D_000452,Uses and Consequences of Electronic Markets - An Empirical Investigation in the Aircraft Parts Industry,"Choudhury, Vivek and Hartzel, Kathleen S. and Konsynski, Benn R.",
885,P_0000001375,Uses and Consequences of Electronic Markets: An Empirical Investigation in the Aircraft Parts Industry*,"Choudhury, Vivek and Hartzel, Kathleen S and Palumbo, A. J and Konsynski, Benn R",
886,C_001056,Cocreating IT Value: New Capabilities and Metrics for Multifirm Environments,"Grover, Varun and Kohli, Rajiv",10.2307/41410415
886,D_000888,Cocreating IT Value - New Capabilities and Metrics for Multifirm Environments,"Grover, Varun and Kohli, Rajiv",
886,P_0000000926,SPECIAL ISSUE: COCREATING IT VALUE COCREATING IT VALUE: NEW CAPABILITIES AND METRICS FOR MULTIFIRM ENVIRONMENTS,"Grover, Varun and Kohli, Rajiv",
887,C_001362,"Information Technology Relatedness, Knowledge Management Capability, and Performance of Multibusiness Firms1","Tanriverdi, Hüseyin",10.2307/25148681
887,D_000644,"Information Technology Relatedness, Knowledge Management Capability, and Performance of Multibusiness Firms","Tanriverdi, Hüseyin",
887,P_0000000745,"INFORMATION TECHNOLOGY RELATEDNESS, KNOWLEDGE MANAGEMENT CAPABILITY, AND PERFORMANCE OF MULTIBUSINESS FIRMS 1","Tanriverdi, Hüseyin",
888,C_000478,CIO Lateral Influence Behaviors: Gaining Peers’ Commitment to Strategic Information Systems1,"Enns, Harvey G. and Huff, Sid L. and Higgins, Christopher A.",10.2307/30036522
888,P_0000001715,CIO LATERAL INFLUENCE BEHAVIORS: GAINING PEERS' COMMITMENT TO STRATEGIC INFORMATION SYSTEMS1,"Huff, Sid L and Higgins, Christopher A",
889,C_001140,Managing the Implementation of Standardized Computer Based Systems,"Gremillion, Lee L.",10.2307/248960
889,D_000013,Managing the Implementation of Standardized Computer Based Systems,"Gremillion, Lee L.",
889,P_0000000459,MANAGING THE IMPLEMENTATION OF STANDARDIZED COMPUTER BASED SYSTEMS,"Gremillion, Lee L",
890,C_001921,"How Green Information Technology Standards and Strategies Influence Performance: Role of Environment, Cost and Dual Focus","Saldanha, Terence J. V. and Mithas, Sunil and Khuntia, Jiban and Whitaker, Jonathan and Melville, Nigel P.",10.25300/MISQ/2022/16824
890,P_001790,"HOW GREEN INFORMATION TECHNOLOGY STANDARDS AND STRATEGIES INFLUENCE PERFORMANCE: ROLE OF ENVIRONMENT, COST AND DUAL FOCUS 1","Saldanha, Terence J V and Mithas, Sunil and Khuntia, Jiban and Whitaker, Jonathan and Melville, Nigel P and Ross, Stephen M",10.25300/MISQ/2022/16824
891,C_001888,iRepair or I Repair? A Dialectical Process Analysis of Control Enactment in the iPhone Repair Aftermarket,"Recker, Jan and Zeiss, Roman and Mueller, Mario",10.25300/MISQ/2023/17511
891,D_001551,iRepair or I Repair? A Dialectical Process Analysis of Control Enactment in the iPhone Repair Aftermarket,"Recker, Jan and Zeiss, Roman and Müller, Mario",10.25300/MISQ/2023/17511
891,P_001900,IREPAIR OR I REPAIR? A DIALECTICAL PROCESS ANALYSIS OF CONTROL ENACTMENT IN THE IPHONE REPAIR AFTERMARKET 1,"Recker, Jan and Zeiss, Roman and Mueller, Mario",10.25300/MISQ/2023/17511
892,C_001148,An Approach to Structured MIS Development,"Shenolikar, Ashok",10.2307/249325
892,D_000026,SIM Competition Paper - An Approach to Structured MIS Development,"Shenolikar, Ashok",
892,P_0000001548,An Approach to Structured MIS Development,"Shenolikar, Ashok",
893,C_001036,Empowerment: Key to IS World-Class Quality,"Shrednick, Harvey R. and Shutt, Richard J. and Weiss, Madeline",10.2307/249733
893,D_000318,Empowerment - Key to IS World-Class Quality,"Shrednick, Harvey and Shutt, Richard J. and Weiss, Madeline",
893,P_0000000525,Empowerment: Key to IS World-Class Quality,"Shrednick, Harvey R",
894,D_000563,Editor's Comments,"Weber, Ron",
894,P_0000000843,Weber/Editor's Comments,"Weber, Ron",
895,C_002013,When Should a Sharing Platform Adopt the Bilateral Review System?,"Chen, Xuanqi and Li, Gang and Li, Shengli and Zheng, Quan",10.25300/MISQ/2023/17596
895,D_001502,When Should a Sharing Platform Adopt the Bilateral Review System?,"Chen, Xuanqi and Li, Gang and Li, Shengli and Zheng, Quan",10.25300/MISQ/2023/17596
895,P_001905,WHEN SHOULD A SHARING PLATFORM ADOPT THE BILATERAL REVIEW SYSTEM? 1,"Chen, Xuanqi and Li, Gang and Li, Shengli and Zheng, Quan",10.25300/MISQ/2023/17596
896,C_001831,Equity Crowdfunding and Access to Capital for User Entrepreneurs: Evidence from a Randomized Field Experiment,"Bapna, Sofia and Ganco, Martin",10.25300/MISQ/2022/17006
896,P_001838,EQUITY CROWDFUNDING AND ACCESS TO CAPITAL FOR USER ENTREPRENEURS: EVIDENCE FROM A RANDOMIZED FIELD EXPERIMENT 1,"Bapna, Sofia and Ganco, Martin",10.25300/MISQ/2022/17006
897,C_000721,"Children’s Internet Addiction, Family-to-Work Conflict, and Job Outcomes: A Study of Parent–Child Dyads1","Venkatesh, Viswanath and Sykes, Tracy Ann and Chan, Frank K. Y. and Thong, James Y. L. and Hu, Paul Jen-Hwa",10.25300/MISQ/2019/12338
897,D_001297,"Children's Internet Addiction, Family-to-Work Conflict, and Job Outcomes - A Study of Parent-Child Dyads","Venkatesh, Viswanath and Sykes, Tracy Ann and Chan, Frank K. Y. and Thong, James Y. L. and Hu, Paul Jen-Hwa",
897,P_0000000174,"CHILDREN'S INTERNET ADDICTION, FAMILY-TO-WORK CONFLICT, AND JOB OUTCOMES: A STUDY OF PARENT-CHILD DYADS 1","Venkatesh, Viswanath and Sykes, Tracy Ann and Walton, Sam M and Chan, Frank K Y and Thong, James Y L and Paul, Jen-Hwa and Hu",10.25300/MISQ/2019/12338
898,C_000120,Leveraging Philanthropic Behavior for Customer Support: The Case of user Support Forums1,"Jabr, Wael and Mookerjee, Radha and Tan, Yong and Mookerjee, Vijay S.",10.25300/MISQ/2014/38.1.09
898,D_001005,Leveraging Philanthropic Behavior for Customer Support - The Case of User Support Forums,"Jabr, Wael and Mookerjee, Radha V. and Tan, Yong and Mookerjee, Vijay S.",
898,P_0000000740,LEVERAGING PHILANTHROPIC BEHAVIOR FOR CUSTOMER SUPPORT: THE CASE OF USER SUPPORT FORUMS 1,"Jabr, Wael and Mookerjee, Radha and Tan, Yong and Mookerjee, Vijay S",
899,C_001263,Predictive Analytics in Information Systems Research1,"Shmueli, Galit and Koppius, Otto R.",10.2307/23042796
899,D_000856,Predictive Analytics in Information Systems Research,"Shmueli, Galit and Koppius, Otto R.",
899,P_0000000509,PREDICTIVE ANALYTICS IN INFORMATION SYSTEMS RESEARCH 1,"Shmueli, Galit and Koppius, Otto R",
900,C_000411,"Information Technology Use as a Learning Mechanism: The Impact of IT Use on Knowledge Transfer Effectiveness, Absorptive Capacity, and Franchisee Performance1","Iyengar, Kishen and Sweeney, Jeffrey R. and Montealegre, Ramiro",10.25300/MISQ/2015/39.3.05
900,D_001050,"Information Technology Use as a Learning Mechanism - The Impact of IT Use on Knowledge Transfer Effectiveness, Absorptive Capacity, and Franchisee Performance","Iyengar, Kishen and Sweeney, Jeffrey R. and Montealegre, Ramiro",
900,P_0000001267,"INFORMATION TECHNOLOGY USE AS A LEARNING MECHANISM: THE IMPACT OF IT USE ON KNOWLEDGE TRANSFER EFFECTIVENESS, ABSORPTIVE CAPACITY, AND FRANCHISEE PERFORMANCE 1","Iyengar, Kishen and Sweeney, Jeffrey R and Montealegre, Ramiro",
901,C_001223,Production and Transaction Economies and IS Outsourcing: A Study of the U. S. Banking Industry1,"Ang, Soon and Straub, Detmar W.",10.2307/249554
901,D_000448,Production and Transaction Economies and IS Outsourcing - A Study of the U.S. Banking Industry,"Ang, Soon and Straub, Detmar W.",
901,P_0000001332,Production and Transaction Economies and IS Outsourcing: A Study of the U.S. Banking Industry 1,"Ang, Soon and Straub, Detmar W",
902,C_001511,Revisiting Group-Based Technology Adoption as a Dynamic Process: The Role of Changing Attitude–Rationale Configurations1,"Bayerl, Petra Saskia and Lauche, Kristina and Axtell, Carolyn",10.25300/MISQ/2016/40.3.12
902,D_001078,Revisiting Group-Based Technology Adoption as a Dynamic Process - The Role of Changing Attitude-Rationale Configurations,"Bayerl, Petra Saskia and Lauche, Kristina and Axtell, Carolyn",
902,P_0000001417,REVISITING GROUP-BASED TECHNOLOGY ADOPTION AS A DYNAMIC PROCESS: THE ROLE OF CHANGING ATTITUDE-RATIONALE CONFIGURATIONS 1,"Saskia Bayerl, Petra and Lauche, Kristina and Axtell, Carolyn",
903,C_000513,The Personalization Privacy Paradox: An Empirical Evaluation of Information Transparency and the Willingness to be Profiled Online for Personalization1,"Awad, Naveen Farag and Krishnan, M. S.",10.2307/25148715
903,D_000653,The Personalization Privacy Paradox - An Empirical Evaluation of Information Transparency and the Willingness to be Profiled Online for Personalization,"Awad, Naveen Farag and Krishnan, Mayuram S.",
903,P_0000000674,THE PERSONALIZATION PRIVACY PARADOX: AN EMPIRICAL EVALUATION OF INFORMATION TRANSPARENCY AND THE WILLINGNESS TO BE PROFILED ONLINE FOR PERSONALIZATION 1,"Farag, Naveen and Krishnan, M. S",
904,C_001104,Are Information Systems People Different: An Investigation of Motivational Differences,"Ferratt, Thomas W. and Short, Larry E.",10.2307/249193
904,D_000142,Are Information Systems People Different - An Investigation of Motivational Differences,"Ferratt, Thomas W. and Short, Larry E.",
904,P_0000000383,Motlva t/onal Differences Are Information Systems People Different: An Investigation of Motivational Differences,"Ferratt, Thomas W and Shod, Larry E",
905,C_000571,Will Humans-in-the-Loop Become Borgs? Merits and Pitfalls of Working with AI,"Fügener, Andreas and Grahl, Jörn and Gupta, Alok and Ketter, Wolfgang",10.25300/MISQ/2021/16553
905,D_001378,Will Humans-in-the-Loop Become Borgs? Merits and Pitfalls of Working with AI,"Fügener, Andreas and Grahl, Jörn and Gupta, Alok and Ketter, Wolfgang",
906,C_001135,Discovering and Disciplining Computer Abuse in Organizations: A Field Study1,"Straub, Detmar W. and Nance, William D.",10.2307/249307
906,D_000277,Discovering and Disciplining Computer Abuse in Organizations - A Field Study,"Straub, Detmar W. and Nance, William D.",
906,P_0000001132,Discovering and Disciplining Computer Abuse in Organizations: A Field Study 1,"Straub, Detmar W and William, D. and Nance, Curtis L and School, Carlson",
907,C_001997,Designing Digital Platforms for Social Justice: Empowering End Users Through the Dataswyft Platform,"Danatzis, Ilias and Chandler, Jennifer D. and Akaka, Melissa A. and Ng, Irene C. L.",10.25300/MISQ/2024/18334
907,D_001514,Designing Digital Platforms for Social Justice: Empowering End Users through the Dataswyft Platform,"Danatzis, Ilias and Chandler, Jennifer D. and Akaka, Melissa A. and Ng, Irene C. L.",10.25300/MISQ/2024/18334
907,P_001977,DESIGNING DIGITAL PLATFORMS FOR SOCIAL JUSTICE: EMPOWERING END USERS THROUGH THE DATASWYFT PLATFORM 1,"Danatzis, Ilias and Chandler, Jennifer D and Akaka, Melissa A and Ng, Irene C L",10.25300/MISQ/2024/18334
908,C_001116,Effects of User Participation in Systems Development: A Longitudinal Field Experiment1,"Hunton, James E. and Beeler, Jesse D.",10.2307/249719
908,D_000433,Effects of User Participation in Systems Development - A Longitudinal Field Experiment,"Hunton, James E. and Beeler, Jesse D.",
908,P_0000000105,Effects of User Participation in Systems Development: A Longitudinal Field Experiment I,"Hunton, James E and Beeler, Jesse D",
909,C_000136,Industry-Wide Information Systems Standardization as Collective Action: The Case of the U.S. Residential Mortgage Industry1,"Markus, M. Lynne and Steinfield, Charles W. and Wigand, Rolf T. and Minton, Gabe",10.2307/25148768
909,D_000682,Industry-Wide Information Systems Standardization as Collective Action - The Case of the U.S. Residential Mortgage Industry,"Markus, M. Lynne and Steinfield, Charles W. and Wigand, Rolf T. and Minton, Gabe",
909,P_0000001152,iNDUSTRY-WlDE INFORMATION SYSTEMS STANDARDIZATION,"Markus, M. Lynne and Steinfield, Charles W and Wigand, Rolf T and Minton, Gabe",
910,C_000475,An Empirical Examination of the Value of Creativity Support Systems on Idea Generation,"Massetti, Brenda",10.2307/249543
910,D_000410,An Empirical Examination of the Value of Creativity Support Systems on Idea Generation,"Massetti, Brenda",
910,P_0000000028,An Empirical Examination of the Value of Creativity Support Systems on Idea Generation,"Massetti, Brenda",
911,C_001409,"Tempting Fate: Social Media Posts, Unfollowing, and Long-Term Sales","Wang, Shuting (Ada) and Greenwood, Brad N. and Pavlou, Paul A.",10.25300/MISQ/2020/15510
911,D_001355,"Tempting Fate: Social Media Posts, Unfollowing, and Long-Term Sales","Wang, Shuting Ada and Greenwood, Brad N. and Pavlou, Paul A.",
911,P_0000001598,"TEMPTING FATE: SOCIAL MEDIA POSTS, UNFOLLOWING, AND LONG-TERM SALES","Wang, Ada and Greenwood, Brad N and Pavlou, Paul A and Bauer, C. T",10.25300/MISQ/2020/15510
912,C_001430,The Impact of Subscription Reciprocity on Charitable Content Creation and Sharing: Evidence from Twitter on Giving Tuesday,"Tan, Xue (Jane) and Lu, Yingda and Tan, Yong",10.25300/MISQ/2021/14676
912,D_001400,The Impact of Subscription Reciprocity on Charitable Content Creation and Sharing: Evidence from Twitter on Giving Tuesday,"Tan, Xue and Lu, Yingda and Tan, Yong",
912,P_0000000856,THE IMPACT OF SUBSCRIPTION RECIPROCITY ON CHARITABLE CONTENT CREATION AND SHARING: EVIDENCE FROM TWITTER ON GIVING TUESDAY 1,"Tan, Jane and Lu, Yingda and Tan, Yong",10.25300/MISQ/2021/14676
913,C_000574,Added Value and Pricing With Information Technology,"Nault, Barrie R. and Dexter, Albert S.",10.2307/249628
913,D_000387,Added Value and Pricing with Information Technology,"Nault, Barrie R. and Dexter, Albert S.",
913,P_0000000385,Added Value and Pricing With Information Technology,"Nault, Barrie R and Dexter, Albert S",
914,C_001615,Realizing Emancipatory Principles in Information Systems Development: The Case for ETHICS,"Hirschheim, Rudy and Klein, Heinz K.",10.2307/249611
914,D_000358,Realizing Emancipatory Principles in Information Systems Development - The Case for ETHICS,"Hirschheim, Rudy and Klein, Heinz K.",
914,P_0000000062,Emancipatory Systems Development Realizing Emancipatory Principles in Information Systems Development: The Case for ETHICS,"Hirschheim, Rudy and Klein, Heinz K",
915,C_000857,Standards Competition in the Presence of Digital Conversion Technology: An Empirical Analysis of the Flash Memory Card Market1,"Liu, Charles Zhechao and Kemerer, Chris F. and Slaughter, Sandra A. and Smith, Michael D.",10.2307/41703486
915,D_000903,Standards Competition in the Presence of Digital Conversion Technology - An Empirical Analysis of the Flash Memory Card Market,"Liu, Charles Zhechao and Kemerer, Chris F. and Slaughter, Sandra and Smith, Michael D.",
915,P_0000001426,STANDARDS COMPETITION IN THE PRESENCE OF DIGITAL CONVERSION TECHNOLOGY: AN EMPIRICAL ANALYSIS OF THE FLASH MEMORY CARD MARKET 1,"Liu, Charles Zhechao and Kemerer, Chris F and Slaughter, Sandra A and Smith, Michael D",
916,C_001156,Is Office Productivity Stagnant?,"Panko, Raymond R.",10.2307/249380
916,D_000273,Is Office Productivity Stagnant?,"Panko, Raymond R.",
916,P_0000000728,Is Office Productivity Stagnant?,"Panko, Raymond R",
917,C_001032,Impactful Research on Transformational Information Technology: An Opportunity to Inform New Audiences1,"Lucas, Henry C. and Agarwal, Ritu and Clemons, Eric K. and El Sawy, Omar A. and Weber, Bruce",10.25300/MISQ/2013/37.2.03
917,D_000953,Impactful Research on Transformational Information Technology - An Opportunity to Inform New Audiences,"Lucas Jr., Henry C. and Agarwal, Ritu and Clemons, Eric K. and Sawy, Omar A. El and Weber, Bruce W.",
917,P_0000001294,IMPACTFUL RESEARCH ON TRANSFORMATIONAL INFORMATION TECHNOLOGY: AN OPPORTUNITY TO INFORM NEW AUDIENCES 1,"Lucas, Henry C and Agarwal, Ritu and Clemons, Eric K and Sawy, Omar A El and Weber, Bruce",
918,C_001599,Membership Turnover and Collaboration Success in Online Communities: Explaining Rises and Falls from Grace in Wikipedia1,"Ransbotham, Sam and Kane, Gerald C.",10.2307/23042799
918,D_000851,Membership Turnover and Collaboration Success in Online Communities - Explaining Rises,"Ransbotham, Sam and Kane, Gerald C.",
918,P_0000000261,MEMBERSHIP TURNOVER AND COLLABORATION SUCCESS IN ONLINE COMMUNITIES: EXPLAINING RISES AND FALLS FROM GRACE IN WIKIPEDIA 1,"Ransbotham, Sam and Kane, Gerald C",
919,C_001327,Network-Based Modeling and Analysis of Systemic Risk in Banking Systems1,"Hu, Daning and Zhao, J. Leon and Hua, Zhimin and Wong, Michael C. S.",10.2307/41703507
919,D_000894,Network-Based Modeling and Analysis of Systemic Risk in Banking Systems,"Hu, Daning and Zhao, J. Leon and Hua, Zhimin and Wong, Michael C. S.",
919,P_0000001091,SPECIAL ISSUE: BUSINESS INTELLIGENCE RESEARCH NETWORK-BASED MODELING AND ANALYSIS OF SYSTEMIC RISK IN BANKING SYSTEMS 1,"Hu, Daning and Zhao, J. Leon and Hua, Zhimin and Wong, Michael C S",
920,C_001883,Dealing with Complexity in Design Science Research: A Methodology Using Design Echelons,"Tuunanen, Tuure and Winter, Robert and Brocke, Jan vom",10.25300/MISQ/2023/16700
920,D_001560,Dealing with Complexity in Design Science Research: A Methodology Using Design Echelons,"Tuunanen, Tuure and Winter, Robert and vom Brocke, Jan",10.25300/MISQ/2023/16700
920,P_001869,DEALING WITH COMPLEXITY IN DESIGN SCIENCE RESEARCH: A METHODOLOGY USING DESIGN ECHELONS 1,"Tuunanen, Tuure and Winter, Robert and Vom Brocke, Jan and Mädche, Alexander and Pekkola, Samuli and Rothenberger, Marcus and Rossi, Matti and Sein, Kyaw and Smolander, Kari and Tremblay, Monica Chiarini",10.25300/MISQ/2023/16700
921,C_001556,Searching and Scanning: How Executives Obtain Information from Executive Information Systems*,"Vandenbosch, Betty and Huff, Sid L.",10.2307/249743
921,D_000443,Searching and Scanning - How Executives Obtain Information From Executive Information Systems,"Vandenbosch, Betty and Huff, Sid L.",
921,P_0000000490,Executives' Information Behaviors Searching and Scanning: How Executives Obtain Information from Executive Information Systems*,"Vandenbosch, Betty and Huff, Sid L",
922,C_000375,Trust and the Unintended Effects of Behavior Control in Virtual Teams1,"Piccoli, Gabriele and Ives, Blake",10.2307/30036538
922,D_000582,Trust and the Unintended Effects of Behavior Control in Virtual Teams,"Piccoli, Gabriele and Ives, Blake",
922,P_0000000219,TRUST AND THE UNINTENDED EFFECTS OF BEHAVIOR CONTROL IN VIRTUAL TEAMS 1,"Piccoli, Gabriele and Ives, Blake and Beath, Cynthia",
923,C_002106,Repairing Integrity-Based Trust Violations in Ascription Disputes for Potential E-Commerce Customers,"Deng, Honglin and Wang, Weiquan and Lim, Kai H.",10.25300/MISQ/2022/15679
923,P_001791,REPAIRING INTEGRITY-BASED TRUST VIOLATIONS IN ASCRIPTION DISPUTES FOR POTENTIAL E-COMMERCE CUSTOMERS 1,"Deng, Honglin and Wang, Weiquan and Lim, Kai H",10.25300/MISQ/2022/15679
924,C_001182,Information Needs of Top MIS Managers,"Martin, E.W.",10.2307/249052
924,D_000071,Information Needs of Top MIS Managers,"Martin, E. W.",
924,P_0000001532,Information Needs of Top MIS Managers,"Martin, E. W",
925,C_000097,Information Resource Planning: Overcoming Difficulties in Identifying Top Management’s Objectives,"Lederer, Albert L. and Mendelow, Aubrey L.",10.2307/248686
925,D_000172,Information Resource Planning - Overcoming Difficulties in Identifying Top Management's Objectives,"Lederer, Albert L. and Mendelow, Aubrey L.",
925,P_0000000596,Information Research Planning Information Resource Planning: Overcoming Difficulties in Identifying Top Management's Objectives,"Lederer, Albert L and Mendelow, Aubrey L",
926,C_000784,"From the Vendor’s Perspective: Exploring the Value Proposition in Information Technology Outsourcing1, 2","Levina, Natalia and Ross, Jeanne W.",10.2307/30036537
926,D_000578,From the Vendor's Perspective - Exploring the Value Proposition in Information Technology Outsourcing,"Levina, Natalia and Ross, Jeanne W.",
926,P_0000000122,"FROM THE VENDOR'S PERSPECTIVE: EXPLORING THE VALUE PROPOSITION IN INFORMATION TECHNOLOGY OUTSOURCING 1, 2","Ross, Jeanne W",
927,C_001085,Gender Differences in the Perception and Use of E-Mail: An Extension to the Technology Acceptance Model1,"Gefen, David and Straub, Detmar W.",10.2307/249720
927,D_000432,Gender Differences in the Perception and Use of E-Mail - An Extension to the Technology Acceptance Model,"Gefen, David and Straub, Detmar W.",
927,P_0000000123,Gender Differences in the Perception and Use of E-Mail: An Extension to the Technology Acceptance Model 1,"Gefen, David and Straub, Detmar W and Shaw, George Bernard",
928,C_000710,Rethinking the Concept of User Involvement,"Barki, Henri and Hartwick, Jon",10.2307/248700
928,D_000231,Rethinking the Concept of User Involvement,"Barki, Henri and Hartwick, Jon",
928,P_0000000870,Rethinking the Concept of User Involvement,"Barki, Henri and Hartwick, Jon",
929,C_000706,Control and Audit of Electronic Data Interchange,"Hansen, James V. and Hill, Ned C.",10.2307/248724
929,D_000240,Control and Audit of Electronic Data Interchange,"Hansen, James V. and Hill, Ned C.",
929,P_0000000342,Control and Audit of Electronic Data Interchange,"Hansen, James V and Hill, Ned C",
930,C_001452,Developing a Cost Justified Nation-Wide Communications Network: A Systems Approach*,"Perry, George M.",10.2307/249317
930,D_000017,SIM Competition Papers - Developng a Cost Justified Nation-Wide Communications Network - A Systematic Approach,"Perry, George M.",
930,P_0000000035,DEVELOPING A COST JUSTIFIED NATION-WIDE COMMUNICA-TIONS NETWORK: A SYSTEMS APPROACH*,"Perry, George M",
931,C_001194,A Company/University Joint Venture to Build a Knowledge-Based System,"Weitzel, John R. and Andrews, Kenneth R.",10.2307/248799
931,D_000221,A Company/University Joint Venture to Build a Knowledge-Based System,"Weitzel, John R. and Andrews, Kenneth R.",
931,P_0000000495,A Company/ University Joint Venture to Build a Knowledge-Based System,"Weitzel, John R and Andrews, Kenneth R",
932,C_001494,USAA-IBM Partnerships in Information Technology: Managing the Image Project,"Lasher, Donald R. and Ives, Blake and Jarvenpaa, Sirkka L.",10.2307/249458
932,D_000291,SIM Paper Competition - USAA-IBM Partnershipsin Information Technology - Managing the Image Project,"Lasher, Donald R. and Ives, Blake and Jarvenpaa, Sirkka L.",
932,P_0000001371,USAA-IBM Partnerships in Information Technology: Managing the Image Project,"Lasher, Donald R and Jarvenpaa, Sirkka L",
933,C_000371,Hidden Profiles in Corporate Prediction Markets: The Impact of Public Information Precision and Social Interactions1,"Qiu, Liangfei and Cheng, Hsing Kenneth and Pu, Jingchuan",10.25300/MISQ/2017/41.4.11
933,D_001130,Hidden Profiles in Corporate Prediction Markets - The Impact of Public Information Precision and Social Interactions,"Qiu, Liangfei and Cheng, Hsing Kenneth and Pu, Jingchuan",
933,P_0000000554,HIDDEN PROFILES IN CORPORATE PREDICTION MARKETS: THE IMPACT OF PUBLIC INFORMATION PRECISION AND SOCIAL INTERACTIONS 1,"Qiu, Liangfei and Cheng, Hsing Kenneth and Pu, Jingchuan",
934,C_000355,Privacy and Big Data: Scalable Approaches to Sanitize Large Transactional Databases for Sharing1,"Menon, Syam and Sarkar, Sumit",10.25300/MISQ/2016/40.4.08
934,D_001106,Privacy and Big Data - Scalable Approaches to Sanitize Large Transactional Databases for Sharing,"Menon, Syam and Sarkar, Sumit",
934,P_0000001566,BIG DATA & ANALYTICS IN NETWORKED BUSINESS PRIVACY AND BIG DATA: SCALABLE APPROACHES TO SANITIZE LARGE TRANSACTIONAL DATABASES FOR SHARING 1,"Menon, Syam and Sarkar, Sumit and Baesens, Bart and Bapna, Ravi and Marsden, James R and Vanthienen, Jan and Zhao, J. Leon",
935,C_000278,Synthetic Knowing: The Politics of the Internet of Things1,"Monteiro, Eric and Parmiggiani, Elena",10.25300/MISQ/2019/13799
935,D_001286,Synthetic Knowing - The Politics of the Internet of Things,"Monteiro, Eric and Parmiggiani, Elena",
935,P_0000000220,SYNTHETIC KNOWING: THE POLITICS OF THE INTERNET OF THINGS 1,"Monteiro, Eric and Parmiggiani, Elena",10.25300/MISQ/2019/13799
936,C_001504,Sequentiality of Product Review Information Provision: An Information Foraging Perspective1,"Li, Mengxiang and Tan, Chuan-Hoo and Wei, Kwok-Kee and Wang, Kanliang",10.25300/MISQ/2017/41.3.09
936,D_001162,Sequentiality of Product Review Information Provision - An Information Foraging Perspective,"Li, Meng-Xiang and Tan, Chuan-Hoo and Wei, Kwok-Kee and Wang, Kan-Liang",
936,P_0000001049,SEQUENTIALITY OF PRODUCT REVIEW INFORMATION PROVISION: AN INFORMATION FORAGING PERSPECTIVE 1,"Li, Mengxiang and Tan, Chuan-Hoo and Wei, Kwok-Kee and Wang, Kanliang",
